press1.x,press1.y,release1.x,release1.y,press2.x,press2.y,release2.x,release2.y,press3.x,press3.y,release3.x,release3.y,press4.x,press4.y,release4.x,release4.y
-4.0188778,0.322504165,3.6527636,51.88712793,-4.009586942,0.1491856,3.62646013,50.81003214,-4.098928865,0.302759012,3.613483442,50.66786004,-4.088584747,0.338958459,3.672283935,51.40942969
-3.989112175,0.293983389,3.622997975,50.24020638,-3.979821317,0.225658891,3.60661638,50.89874753,-4.079085115,0.241329647,3.603561567,50.63601349,-4.068740997,0.352121895,3.652440185,51.20242712
-3.9791903,0.240232694,3.603154225,51.66306471,-3.959977567,0.232554024,3.58677263,50.45858272,-4.06916324,0.188675906,3.583717817,50.26750342,-4.048897247,0.217196683,3.632596435,50.55867187
-3.95934655,0.268910178,3.583310475,50.43583518,-3.950055692,0.289595577,3.576850755,50.74520166,-4.04931949,0.390515247,3.573795942,50.02183004,-4.029053497,0.320310259,3.62267456,50.97267701
-3.929580925,0.192515241,3.563466725,49.87624582,-3.920290067,0.30934073,3.557007005,50.24020638,-4.02947574,0.16947923,3.563874067,50.25840441,-4.019131622,0.248459841,3.60283081,50.32664701
-3.909737175,0.357293244,3.543622975,50.63601349,-3.910368192,0.27204433,3.537163255,49.96723596,-4.00963199,0.230360118,3.544030317,49.96723596,-3.999287872,0.285207765,3.592908935,51.4139792
-3.8998153,0.306049871,3.523779225,49.70450192,-3.890524442,0.256686989,3.52724138,49.9308399,-3.98978824,0.2237784,3.534108442,50.08666052,-3.979444122,0.251985762,3.573065185,50.26750342
-3.87997155,0.302759012,3.51385735,49.7352111,-3.880602567,0.225658891,3.517319505,48.98909194,-3.96994449,0.280819953,3.524186567,49.68516652,-3.959600372,0.22542383,3.56314331,50.65876103
-3.850205925,0.171124659,3.4940136,49.53048328,-3.860758817,0.289595577,3.497475755,50.55412237,-3.960022615,0.256686989,3.514264692,49.08463159,-3.939756622,0.332376742,3.553221435,50.23565687
-3.84028405,0.3636399,3.47416985,49.18472074,-3.850836942,0.157961224,3.48755388,48.81734805,-3.95010074,0.233650977,3.494420942,49.82051435,-3.929834747,0.289595577,3.533377685,49.73066159
-3.8204403,0.31328976,3.464247975,50.04912708,-3.830993192,0.291789483,3.46771013,49.66014423,-3.93025699,0.39678355,3.474577192,49.15287419,-3.919912872,0.295237049,3.52345581,50.08097363
-3.80059655,0.263268706,3.444404225,49.21656729,-3.811149442,0.276432141,3.44786638,49.11420338,-3.91041324,0.334727355,3.464655317,49.59872588,-3.900069122,0.219390588,3.50361206,49.44404265
-3.7807528,0.256686989,3.43448235,49.27116138,-3.801227567,0.330966373,3.437944505,49.4656528,-3.900491365,0.258880894,3.444811567,49.2211168,-3.890147247,0.285207765,3.493690185,49.79435469
-3.770830925,0.3460103,3.4146386,49.10737912,-3.781383817,0.265149197,3.42802263,49.51683476,-3.89056949,0.2983712,3.434889692,49.69426553,-3.870303497,0.297822724,3.48376831,50.37669159
-3.750987175,0.250105271,3.404716725,48.67062645,-3.761540067,0.306049871,3.40817888,49.23362794,-3.87072574,0.331279789,3.424967817,49.37352529,-3.860381622,0.299468153,3.46392456,49.20746828
-3.731143425,0.30934073,3.384872975,49.01183948,-3.741696317,0.250105271,3.398257005,49.72156258,-3.85088199,0.276432141,3.415045942,49.10737912,-3.840537872,0.3460103,3.44408081,49.71701307
-3.711299675,0.228166212,3.365029225,48.51025632,-3.721852567,0.266559565,3.378413255,49.12443977,-3.840960115,0.274551651,3.395202192,49.14377518,-3.830615997,0.194160671,3.434158935,49.01638898
-3.7013778,0.27204433,3.345185475,48.71612152,-3.711930692,0.240702817,3.36849138,48.59555958,-3.821116365,0.206227153,3.375358442,48.85488148,-3.820694122,0.315922447,3.42423706,49.70336455
-3.671612175,0.127246541,3.325341725,48.13833412,-3.692086942,0.333473694,3.338725755,48.86170574,-3.81119449,0.213905824,3.365436567,48.8344087,-3.800850372,0.294860951,3.40439331,49.02093849
-3.6616903,0.325795024,3.305497975,48.16108166,-3.672243192,0.355412753,3.32880388,48.70474775,-3.79135074,0.218136928,3.355514692,48.59555958,-3.790928497,0.25339613,3.394471435,48.89355229
-3.64184655,0.193063718,3.285654225,49.2848099,-3.652399442,0.246344289,3.318882005,48.86625525,-3.77150699,0.332011091,3.335670942,48.40038573,-3.771084747,0.2237784,3.38454956,49.66696849
-3.612080925,0.286304718,3.265810475,48.24297278,-3.632555692,0.200742388,3.299038255,47.83465453,-3.761585115,0.256686989,3.325749067,48.7070225,-3.751240997,0.263268706,3.374627685,48.93336048
-3.592237175,0.285207765,3.245966725,48.61603236,-3.612711942,0.27267116,3.279194505,48.56143828,-3.741741365,0.256686989,3.315827192,48.31121539,-3.741319122,0.254806498,3.354783935,49.14832469
-3.572393425,0.283013859,3.23604485,48.90720081,-3.592868192,0.330966373,3.26927263,48.5224425,-3.73181949,0.228166212,3.295983442,48.30666588,-3.731397247,0.296177294,3.34486206,49.2063309
-3.552549675,0.236941836,3.2162011,48.02914595,-3.573024442,0.434393365,3.259350755,48.03597021,-3.71197574,0.329085883,3.286061567,48.42950257,-3.711553497,0.342249318,3.334940185,48.54778976
-3.532705925,0.302759012,3.19635735,48.13378461,-3.563102567,0.315922447,3.239507005,48.87876639,-3.69213199,0.2983712,3.276139692,48.22932426,-3.691709747,0.243523553,3.315096435,48.82076018
-3.512862175,0.315922447,3.186435475,48.19747771,-3.553180692,0.276432141,3.22958513,48.02914595,-3.682210115,0.304952918,3.256295942,48.6433294,-3.671865997,0.194160671,3.30517456,48.56962739
-3.493018425,0.186168585,3.166591725,48.07691578,-3.533336942,0.228166212,3.20974138,48.4966078,-3.662366365,0.332376742,3.236452192,48.43860159,-3.661944122,0.342249318,3.28533081,47.82441813
-3.4632528,0.280819953,3.15666985,47.90175975,-3.513493192,0.315922447,3.199819505,48.14743314,-3.642522615,0.215002777,3.226530317,48.40448028,-3.642100372,0.286304718,3.275408935,48.15653215
-3.453330925,0.449750706,3.1368261,47.96431548,-3.503571317,0.325324901,3.179975755,47.71717975,-3.63260074,0.338958459,3.216608442,48.07919053,-3.632178497,0.347514692,3.255565185,47.9290568
-3.433487175,0.269850424,3.11698235,47.57874475,-3.483727567,0.23474793,3.17005388,48.39765602,-3.61275699,0.383055967,3.206686567,48.22932426,-3.612334747,0.344129809,3.24564331,48.56598778
-3.40372155,0.258880894,3.107060475,47.11924454,-3.463883817,0.284532717,3.160132005,48.22363738,-3.59291324,0.311534636,3.196764692,48.27481933,-3.602412872,0.294382281,3.235721435,48.60238384
